ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.000    0.000 numerictypes.py:578(_can_coerce_all)
      314    0.000    0.000    0.000    0.000 managers.py:169(<genexpr>)
       36    0.000    0.000    0.006    0.000 indexing.py:2090(_getitem_tuple)
      155    0.000    0.000    0.000    0.000 series.py:446(_set_subtyp)
        3    0.000    0.000    0.001    0.000 grouper.py:431(_get_grouper)
        6    0.000    0.000    0.003    0.000 format.py:505(_chk_truncate)
        1    0.000    0.000    0.021    0.021 workbook.py:9(<module>)
        3    0.000    0.000    0.001    0.000 managers.py:1726(form_blocks)
       58    0.000    0.000    0.000    0.000 dtypes.py:1040(construct_from_string)
      318    0.000    0.000    0.000    0.000 format.py:631(<genexpr>)
      268    0.000    0.000    0.000    0.000 blocks.py:343(dtype)
       37    0.000    0.000    0.003    0.000 blocks.py:767(copy)
        6    0.000    0.000    0.000    0.000 format.py:26(__init__)
       51    0.000    0.000    0.001    0.000 common.py:814(is_datetimelike)
       83    0.000    0.000    0.000    0.000 base.py:613(_get_attributes_dict)
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.map_infer_mask}
        2    0.000    0.000    0.002    0.001 __init__.py:1081(na_op)
        3    0.000    0.000    0.039    0.013 base.py:328(_aggregate)
       13    0.000    0.000    0.001    0.000 multi.py:232(__new__)
      100    0.000    0.000    0.000    0.000 common.py:1063(is_unsigned_integer_dtype)
       28    0.000    0.000    0.000    0.000 range.py:148(_simple_new)
        5    0.000    0.000    0.001    0.000 frame.py:4629(_maybe_casted_values)
        4    0.000    0.000    0.000    0.000 function_base.py:4218(delete)
        7    0.000    0.000    0.000    0.000 shutil.py:1073(get_terminal_size)
       33    0.000    0.000    0.001    0.000 base.py:4377(equals)
       30    0.000    0.000    0.001    0.000 managers.py:654(_consolidate_check)
  117/114    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       64    0.000    0.000    0.000    0.000 indexing.py:2065(_validate_integer)
     12/3    0.000    0.000    0.037    0.012 generic.py:817(aggregate)
       31    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
      108    0.000    0.000    0.000    0.000 indexing.py:1412(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       35    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      254    0.000    0.000    0.000    0.000 config.py:596(_translate_key)
       87    0.000    0.000    0.000    0.000 common.py:1825(_is_dtype)
       26    0.000    0.000    0.000    0.000 xmlwriter.py:24(__init__)
       32    0.000    0.000    0.000    0.000 generic.py:486(_info_axis)
        2    0.000    0.000    0.000    0.000 worksheet.py:162(__init__)
       46    0.000    0.000    0.000    0.000 multi.py:1187(_get_names)
      331    0.000    0.000    0.000    0.000 common.py:214(classes_and_not_datetimelike)
       46    0.000    0.000    0.001    0.000 blocks.py:347(ftype)
       63    0.000    0.000    0.001    0.000 base.py:1012(_ndarray_values)
       26    0.000    0.000    0.000    0.000 base.py:5801(default_index)
       63    0.000    0.000    0.000    0.000 {pandas._libs.lib.values_from_object}
       13    0.000    0.000    0.000    0.000 fromnumeric.py:73(_wrapreduction)
      140    0.000    0.000    0.001    0.000 _methods.py:44(_any)
       60    0.000    0.000    0.001    0.000 common.py:1684(is_extension_type)
        5    0.000    0.000    0.025    0.005 generic.py:3524(take)
       12    0.000    0.000    0.001    0.000 generic.py:6013(_convert)
       58    0.000    0.000    0.000    0.000 _ufunc_config.py:446(__exit__)
      112    0.000    0.000    0.000    0.000 sre_parse.py:233(__next)
       18    0.000    0.000    0.005    0.000 xmlwriter.py:34(_set_xml_writer)
      113    0.000    0.000    0.001    0.000 printing.py:47(justify)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
       10    0.000    0.000    0.001    0.000 cast.py:93(maybe_downcast_to_dtype)
       11    0.000    0.000    0.001    0.000 sre_compile.py:759(compile)
       20    0.000    0.000    0.001    0.000 generic.py:11594(stat_func)
      134    0.000    0.000    0.001    0.000 format.py:1081(<lambda>)
        6    0.000    0.000    0.001    0.000 groupby.py:343(__init__)
       44    0.000    0.000    0.000    0.000 generic.py:3279(_set_as_cached)
       28    0.000    0.000    0.000    0.000 format.py:1604(<listcomp>)
      124    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        3    0.000    0.000    0.001    0.000 concat.py:599(_make_concat_multiindex)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      113    0.000    0.000    0.001    0.000 format.py:350(justify)
       13    0.000    0.000    0.001    0.000 multi.py:666(_set_levels)
       58    0.000    0.000    0.000    0.000 _ufunc_config.py:437(__init__)
       20    0.000    0.000    0.000    0.000 {built-in method time.mktime}
       20    0.000    0.000    0.000    0.000 zipfile.py:1105(__init__)
        6    0.000    0.000    0.001    0.000 concat.py:430(get_result)
       58    0.000    0.000    0.000    0.000 _ufunc_config.py:441(__enter__)
        1    0.000    0.000    0.000    0.000 chart.py:21(Chart)
       30    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int8}
      254    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        6    0.000    0.000    0.012    0.002 indexing.py:1205(_convert_to_indexer)
       36    0.000    0.000    0.000    0.000 indexing.py:242(_is_nested_tuple_indexer)
       58    0.000    0.000    0.000    0.000 dtypes.py:866(construct_from_string)
      232    0.000    0.000    0.000    0.000 format.py:1600(_is_number)
        3    0.000    0.000    0.005    0.002 frame.py:4479(reset_index)
    26/24    0.000    0.000    0.018    0.001 _decorators.py:164(wrapper)
       21    0.000    0.000    0.000    0.000 tempfile.py:156(<listcomp>)
        6    0.000    0.000    0.004    0.001 categorical.py:340(__init__)
        7    0.000    0.000    0.002    0.000 generic.py:4266(reindex)
       20    0.000    0.000    0.001    0.000 nanops.py:96(f)
       14    0.000    0.000    0.000    0.000 managers.py:340(_verify_integrity)
       24    0.000    0.000    0.007    0.000 format.py:1063(get_result)
      283    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
      278    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        7    0.000    0.000    0.001    0.000 managers.py:1995(_fast_count_smallints)
       23    0.000    0.000    0.001    0.000 cast.py:63(maybe_convert_platform)
       62    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        9    0.000    0.000    0.001    0.000 groupby.py:786(_try_cast)
        2    0.000    0.000    0.001    0.001 sorting.py:376(_reorder_by_uniques)
       20    0.000    0.000    0.000    0.000 zipfile.py:1695(_writecheck)
       28    0.000    0.000    0.000    0.000 format.py:1603(_cond)
  277/271    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        6    0.000    0.000    0.000    0.000 multi.py:63(_codes_to_ints)
      585    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       58    0.000    0.000    0.000    0.000 common.py:862(is_dtype_equal)
       11    0.000    0.000    0.000    0.000 sre_compile.py:536(_compile_info)
      103    0.000    0.000    0.000    0.000 common.py:150(cast_scalar_indexer)
        5    0.000    0.000    0.015    0.003 grouper.py:414(_make_labels)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
        1    0.000    0.000    0.005    0.005 worksheet.py:9(<module>)
        9    0.000    0.000    0.016    0.002 managers.py:1224(reindex_indexer)
        6    0.000    0.000    0.001    0.000 format.py:906(_get_formatted_index)
       20    0.000    0.000    0.008    0.000 tempfile.py:114(_sanitize_params)
       50    0.000    0.000    0.000    0.000 common.py:1284(is_datetime_or_timedelta_dtype)
      124    0.000    0.000    0.000    0.000 inference.py:246(is_array_like)
        7    0.000    0.000    0.001    0.000 base.py:1110(_format_with_header)
       34    0.000    0.000    0.002    0.000 base.py:2888(get_loc)
       70    0.000    0.000    0.000    0.000 arrays.py:7(extract_array)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
       44    0.000    0.000    0.000    0.000 blocks.py:369(iget)
      105    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      102    0.000    0.000    0.000    0.000 indexers.py:13(is_list_like_indexer)
       15    0.000    0.000    0.001    0.000 multi.py:1340(values)
     46/4    0.000    0.000    0.000    0.000 copy.py:132(deepcopy)
      110    0.000    0.000    0.000    0.000 common.py:352(apply_if_callable)
        7    0.000    0.000    0.001    0.000 base.py:4702(get_value)
       12    0.000    0.000    0.001    0.000 multi.py:1540(_get_level_values)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
       21    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
       36    0.000    0.000    0.000    0.000 managers.py:1582(external_values)
       20    0.000    0.000    0.014    0.001 tempfile.py:303(mkstemp)
       20    0.000    0.000    0.000    0.000 codecs.py:423(__init__)
       10    0.000    0.000    0.000    0.000 numeric.py:1340(moveaxis)
       18    0.000    0.000    0.003    0.000 xmlwriter.py:43(_xml_close)
       20    0.000    0.000    0.000    0.000 numeric.py:1277(normalize_axis_tuple)
    28/17    0.000    0.000    0.000    0.000 sre_parse.py:174(getwidth)
      232    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       26    0.000    0.000    0.001    0.000 {built-in method builtins.next}
        2    0.000    0.000    0.000    0.000 workbook.py:62(__init__)
        9    0.000    0.000    0.002    0.000 generic.py:951(_wrap_aggregated_output)
       35    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       12    0.000    0.000    0.001    0.000 dtypes.py:498(validate_categories)
       70    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:403(cached)
       20    0.000    0.000    0.000    0.000 codecs.py:681(__init__)
        3    0.000    0.000    0.036    0.012 frame.py:632(__repr__)
      155    0.000    0.000    0.000    0.000 managers.py:236(items)
       29    0.000    0.000    0.010    0.000 generic.py:5236(_protect_consolidate)
        4    0.000    0.000    0.009    0.002 indexing.py:1042(_get_listlike_indexer)
       13    0.000    0.000    0.000    0.000 shape_base.py:83(atleast_2d)
       83    0.000    0.000    0.000    0.000 base.py:617(<dictcomp>)
        3    0.000    0.000    0.009    0.003 construction.py:216(init_dict)
       21    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        2    0.000    0.000    0.356    0.178 worksheet.py:3764(_assemble_xml_file)
       16    0.000    0.000    0.001    0.000 base.py:652(_shallow_copy_with_infer)
       20    0.000    0.000    0.001    0.000 zipfile.py:1467(open)
       11    0.000    0.000    0.001    0.000 algorithms.py:167(_reconstruct_data)
       28    0.000    0.000    0.000    0.000 format.py:394(_get_adjustment)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       33    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(concatenate)
        2    0.000    0.000    0.001    0.001 zipfile.py:1208(__init__)
        7    0.000    0.000    0.003    0.000 base.py:5295(insert)
       72    0.000    0.000    0.000    0.000 indexing.py:2488(is_label_like)
       20    0.000    0.000    0.008    0.000 tempfile.py:287(gettempdir)
      237    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.006    0.006 packager.py:9(<module>)
       15    0.000    0.000    0.001    0.000 generic.py:3265(_get_item_cache)
       72    0.000    0.000    0.000    0.000 inference.py:120(is_iterator)
       24    0.000    0.000    0.000    0.000 format.py:1037(__init__)
      202    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 ops.py:406(_get_cython_function)
        7    0.000    0.000    0.000    0.000 _asarray.py:223(require)
       92    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.002    0.000 indexing.py:162(_get_loc)
      198    0.000    0.000    0.000    0.000 printing.py:59(_join_unicode)
        4    0.000    0.000    0.009    0.002 managers.py:1901(_consolidate)
        6    0.000    0.000    0.002    0.000 generic.py:3364(_slice)
      190    0.000    0.000    0.000    0.000 format.py:987(_to_string)
       24    0.000    0.000    0.000    0.000 blocks.py:170(_consolidate_key)
        6    0.000    0.000    0.022    0.004 groupby.py:1357(f)
       13    0.000    0.000    0.000    0.000 fromnumeric.py:2843(prod)
        6    0.000    0.000    0.000    0.000 range.py:226(_format_with_header)
    17/11    0.000    0.000    0.001    0.000 sre_parse.py:411(_parse_sub)
       13    0.000    0.000    0.001    0.000 format.py:353(adjoin)
       48    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       41    0.000    0.000    0.000    0.000 common.py:306(is_null_slice)
       13    0.000    0.000    0.000    0.000 multi.py:790(_set_codes)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
       35    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
       27    0.000    0.000    0.000    0.000 inference.py:327(is_dict_like)
       14    0.000    0.000    0.000    0.000 format.py:1615(<listcomp>)
       60    0.000    0.000    0.000    0.000 zipfile.py:450(_encodeFilenameFlags)
       30    0.000    0.000    0.000    0.000 xmlwriter.py:91(_xml_data_element)
       20    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       28    0.000    0.000    0.000    0.000 base.py:1390(set_names)
       19    0.000    0.000    0.000    0.000 managers.py:203(_is_single_block)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
     12/3    0.000    0.000    0.000    0.000 arrayprint.py:738(recurser)
       30    0.000    0.000    0.001    0.000 managers.py:655(<listcomp>)
       39    0.000    0.000    0.000    0.000 multi.py:800(<genexpr>)
       37    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:147(__enter__)
       28    0.000    0.000    0.000    0.000 base.py:1358(_set_names)
       18    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.fast_zip}
       21    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
       12    0.000    0.000    0.000    0.000 numeric.py:90(zeros_like)
        6    0.000    0.000    0.002    0.000 generic.py:5603(dtypes)
      172    0.000    0.000    0.000    0.000 multi.py:777(codes)
        9    0.000    0.000    0.001    0.000 generic.py:939(_wrap_output)
       21    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       11    0.000    0.000    0.001    0.000 sre_parse.py:913(parse)
       38    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
       18    0.000    0.000    0.004    0.000 managers.py:580(astype)
       95    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       28    0.000    0.000    0.007    0.000 generic.py:5249(f)
        3    0.000    0.000    0.036    0.012 frame.py:707(to_string)
       28    0.000    0.000    0.000    0.000 managers.py:132(<listcomp>)
        7    0.000    0.000    0.001    0.000 series.py:1068(__getitem__)
       39    0.000    0.000    0.000    0.000 multi.py:681(<genexpr>)
       11    0.000    0.000    0.003    0.000 algorithms.py:253(_get_data_algo)
        4    0.000    0.000    0.001    0.000 base.py:5315(drop)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        9    0.000    0.000    0.001    0.000 managers.py:1553(convert)
        3    0.000    0.000    0.000    0.000 format.py:437(__init__)
        6    0.000    0.000    0.002    0.000 managers.py:739(get_slice)
       52    0.000    0.000    0.000    0.000 common.py:180(ensure_python_int)
       56    0.000    0.000    0.000    0.000 common.py:741(condition)
      204    0.000    0.000    0.000    0.000 blocks.py:207(internal_values)
       12    0.000    0.000    0.000    0.000 managers.py:942(get)
       15    0.000    0.000    0.000    0.000 base.py:4821(_maybe_promote)
       32    0.000    0.000    0.000    0.000 cast.py:583(coerce_indexer_dtype)
        6    0.000    0.000    0.004    0.001 categorical.py:2754(_factorize_from_iterable)
       70    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       15    0.000    0.000    0.002    0.000 generic.py:1934(__contains__)
        4    0.000    0.000    0.000    0.000 indexing.py:1138(_validate_read_indexer)
        4    0.000    0.000    0.001    0.000 generic.py:4552(_reindex_with_indexers)
       21    0.000    0.000    0.001    0.000 ntpath.py:523(abspath)
      186    0.000    0.000    0.000    0.000 format.py:1263(<genexpr>)
        2    0.000    0.000    0.010    0.005 packager.py:346(_write_content_types_file)
       64    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       13    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
        2    0.000    0.000    0.002    0.001 __init__.py:1126(wrapper)
       45    0.000    0.000    0.000    0.000 base.py:681(is_)
       56    0.000    0.000    0.000    0.000 common.py:711(is_string_dtype)
       14    0.000    0.000    0.000    0.000 format.py:1594(_trim_zeros_float)
       33    0.000    0.000    0.000    0.000 common.py:1792(is_complex_dtype)
       27    0.000    0.000    0.000    0.000 common.py:1466(needs_i8_conversion)
      108    0.000    0.000    0.000    0.000 indexing.py:243(<genexpr>)
        4    0.000    0.000    0.000    0.000 blocks.py:3336(<listcomp>)
        5    0.000    0.000    0.001    0.000 managers.py:2020(concatenate_block_managers)
      109    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
       78    0.000    0.000    0.000    0.000 sre_parse.py:164(__getitem__)
        5    0.000    0.000    0.000    0.000 grouper.py:245(__init__)
        2    0.000    0.000    1.267    0.633 excel.py:690(write)
      172    0.000    0.000    0.000    0.000 multi.py:610(levels)
      105    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       20    0.000    0.000    0.000    0.000 {built-in method bottleneck.reduce.nanmax}
       21    0.000    0.000    0.000    0.000 range.py:181(_data)
        2    0.000    0.000    0.002    0.001 packager.py:448(_write_root_rels_file)
       11    0.000    0.000    0.000    0.000 enum.py:836(__and__)
        2    0.000    0.000    0.001    0.000 app.py:62(_assemble_xml_file)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
        3    0.000    0.000    0.004    0.001 multi.py:432(from_tuples)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       36    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
       44    0.000    0.000    0.000    0.000 frame.py:491(axes)
       12    0.000    0.000    0.000    0.000 managers.py:2002(_preprocess_slice_or_indexer)
        9    0.000    0.000    0.022    0.002 ops.py:594(aggregate)
        3    0.000    0.000    0.004    0.001 multi.py:364(from_arrays)
     18/4    0.000    0.000    0.000    0.000 copy.py:210(_deepcopy_list)
       10    0.000    0.000    0.000    0.000 numeric.py:47(__new__)
        2    0.000    0.000    0.497    0.249 workbook.py:302(close)
       18    0.000    0.000    0.001    0.000 dtypes.py:339(_finalize)
       36    0.000    0.000    0.000    0.000 sparse.py:223(construct_from_string)
        2    0.000    0.000    0.002    0.001 sorting.py:355(compress_group_index)
       28    0.000    0.000    0.007    0.000 generic.py:5246(_consolidate_inplace)
      109    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
       14    0.000    0.000    0.003    0.000 format.py:1284(_format_strings)
        6    0.000    0.000    0.004    0.001 generic.py:5891(copy)
       94    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
       10    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        2    0.000    0.000    0.002    0.001 packager.py:289(_write_app_file)
       24    0.000    0.000    0.000    0.000 generic.py:185(_init_mgr)
        6    0.000    0.000    0.003    0.001 concat.py:31(concat)
       20    0.000    0.000    0.000    0.000 zipfile.py:694(_get_compressor)
        3    0.000    0.000    0.015    0.005 ops.py:311(_get_compressed_labels)
      213    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      125    0.000    0.000    0.000    0.000 base.py:3923(_values)
       12    0.000    0.000    0.000    0.000 excel.py:500(_format_header_regular)
        1    0.000    0.000    0.000    0.000 linecache.py:82(updatecache)
        3    0.000    0.000    0.018    0.006 ops.py:330(result_index)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
       28    0.000    0.000    0.006    0.000 managers.py:919(consolidate)
        6    0.000    0.000    0.000    0.000 base.py:1122(<listcomp>)
       18    0.000    0.000    0.004    0.000 blocks.py:558(astype)
       36    0.000    0.000    0.000    0.000 series.py:520(values)
        3    0.000    0.000    0.000    0.000 concat.py:33(get_dtype_kinds)
        6    0.000    0.000    0.001    0.000 concat.py:489(_get_new_axes)
       20    0.000    0.000    0.000    0.000 nanops.py:139(_bn_ok_dtype)
        6    0.000    0.000    0.000    0.000 format.py:884(<listcomp>)
        3    0.000    0.000    0.004    0.001 series.py:323(_init_dict)
       12    0.000    0.000    0.000    0.000 frame.py:3459(_box_item_values)
       34    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        6    0.000    0.000    0.001    0.000 concat.py:535(_get_concat_axis)
        2    0.000    0.000    0.000    0.000 excel.py:525(_format_header)
        2    0.000    0.000    0.002    0.001 packager.py:468(_write_workbook_rels_file)
        3    0.000    0.000    0.007    0.002 multi.py:2412(get_indexer)
        3    0.000    0.000    0.003    0.001 groupby.py:1158(mean)
       26    0.000    0.000    0.000    0.000 frozen.py:188(_ensure_frozen)
       75    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        5    0.000    0.000    0.000    0.000 generic.py:1682(_check_label_or_level_ambiguity)
        3    0.000    0.000    0.001    0.000 generic.py:7758(groupby)
     38/2    0.000    0.000    0.024    0.012 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        4    0.000    0.000    0.000    0.000 styles.py:210(_write_font)
       81    0.000    0.000    0.000    0.000 base.py:747(dtype)
        8    0.000    0.000    0.000    0.000 indexing.py:276(_convert_slice_indexer)
       47    0.000    0.000    0.000    0.000 multi.py:1944(nlevels)
       23    0.000    0.000    0.000    0.000 managers.py:1588(formatting_values)
      214    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x0000029FEEB17F78}
        7    0.000    0.000    0.000    0.000 concat.py:28(get_mgr_concatenation_plan)
        2    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
        5    0.000    0.000    0.000    0.000 base.py:831(array)
        1    0.000    0.000    0.001    0.001 format.py:221(_chk_truncate)
       37    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
     14/6    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        7    0.000    0.000    0.002    0.000 base.py:4142(_coerce_scalar_to_index)
       28    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      213    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       28    0.000    0.000    0.000    0.000 base.py:1470(rename)
       13    0.000    0.000    0.001    0.000 base.py:1093(format)
       28    0.000    0.000    0.000    0.000 format.py:344(__init__)
       49    0.000    0.000    0.000    0.000 series.py:723(__len__)
        9    0.000    0.000    0.000    0.000 indexing.py:2352(convert_to_index_sliceable)
       15    0.000    0.000    0.000    0.000 base.py:1814(is_boolean)
        6    0.000    0.000    0.001    0.000 managers.py:175(set_axis)
       61    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
       76    0.000    0.000    0.000    0.000 sre_parse.py:254(get)
        3    0.000    0.000    0.037    0.012 base.py:431(_agg_1dim)
        4    0.000    0.000    0.002    0.001 generic.py:3921(_drop_axis)
       11    0.000    0.000    0.001    0.000 numeric.py:82(_shallow_copy)
        1    0.000    0.000    0.007    0.007 __init__.py:974(wrapper)
       14    0.000    0.000    0.000    0.000 format.py:1137(__init__)
      168    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       10    0.000    0.000    0.000    0.000 base.py:1884(is_all_dates)
        6    0.000    0.000    0.000    0.000 indexing.py:270(_convert_scalar_indexer)
        5    0.000    0.000    0.000    0.000 base.py:3364(reindex)
       10    0.000    0.000    0.000    0.000 base.py:3156(_convert_slice_indexer)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(zeros_like)
       18    0.000    0.000    0.000    0.000 dtypes.py:477(validate_ordered)
        3    0.000    0.000    0.000    0.000 generic.py:1703(_normalize_keyword_aggregation)
       84    0.000    0.000    0.000    0.000 format.py:863(<genexpr>)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        4    0.000    0.000    0.008    0.002 base.py:4804(get_indexer_for)
       52    0.000    0.000    0.000    0.000 managers.py:646(is_consolidated)
        4    0.000    0.000    0.000    0.000 relationships.py:30(__init__)
       18    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
       26    0.000    0.000    0.000    0.000 common.py:297(maybe_iterable_to_list)
       11    0.000    0.000    0.000    0.000 blocks.py:315(_slice)
        1    0.000    0.000    0.000    0.000 chart.py:7(<module>)
    14/11    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        3    0.000    0.000    0.000    0.000 construction.py:331(extract_index)
        7    0.000    0.000    0.000    0.000 numerictypes.py:602(find_common_type)
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      140    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
        5    0.000    0.000    0.001    0.000 managers.py:1541(get_slice)
       31    0.000    0.000    0.001    0.000 re.py:232(compile)
        6    0.000    0.000    0.004    0.001 managers.py:765(copy)
        4    0.000    0.000    0.003    0.001 frame.py:3552(_set_item)
       10    0.000    0.000    0.000    0.000 utility.py:66(xl_col_to_name)
        6    0.000    0.000    0.000    0.000 common.py:258(<listcomp>)
       23    0.000    0.000    0.000    0.000 series.py:569(_formatting_values)
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.tuples_to_object_array}
       36    0.000    0.000    0.000    0.000 common.py:335(get_callable_name)
        4    0.000    0.000    0.000    0.000 version.py:307(parse)
       13    0.000    0.000    0.000    0.000 base.py:3104(_convert_scalar_indexer)
        1    0.000    0.000    0.001    0.001 excel.py:2(<module>)
        2    0.000    0.000    0.001    0.000 workbook.py:589(_assemble_xml_file)
        2    0.000    0.000    0.001    0.000 core.py:44(_assemble_xml_file)
        3    0.000    0.000    0.000    0.000 strings.py:1984(_wrap_result)
       14    0.000    0.000    0.000    0.000 relationships.py:100(_write_relationship)
       67    0.000    0.000    0.000    0.000 inference.py:353(<genexpr>)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
       25    0.000    0.000    0.000    0.000 missing.py:574(clean_reindex_fill_method)
       13    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
        2    0.000    0.000    0.001    0.001 styles.py:50(_assemble_xml_file)
    88/44    0.000    0.000    0.000    0.000 necompiler.py:145(postorderWalk)
        5    0.000    0.000    0.000    0.000 numpy_.py:39(__init__)
       20    0.000    0.000    0.000    0.000 {function _ZipWriteFile.close at 0x0000029FEF7C3288}
        5    0.000    0.000    0.001    0.000 series.py:1180(_get_values)
       36    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        8    0.000    0.000    0.002    0.000 indexing.py:1300(_get_slice_axis)
       20    0.000    0.000    0.000    0.000 tempfile.py:93(_infer_return_type)
        2    0.000    0.000    0.003    0.001 packager.py:393(_write_styles_file)
      135    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 concat.py:497(_concat_index_asobject)
        3    0.000    0.000    0.000    0.000 multi.py:2023(take)
        2    0.000    0.000    0.000    0.000 necompiler.py:273(stringToExpression)
        5    0.000    0.000    0.003    0.001 frame.py:3573(insert)
