ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       33    0.000    0.000    0.003    0.000 _methods.py:36(_sum)
        1    0.000    0.000    0.001    0.001 __init__.py:1126(wrapper)
        7    0.000    0.000    0.001    0.000 managers.py:654(_consolidate_check)
        1    0.000    0.000    0.000    0.000 sheet.py:319(__init__)
        1    0.000    0.000    0.164    0.164 construction.py:69(arrays_to_mgr)
        7    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       29    0.000    0.000    0.000    0.000 inference.py:386(is_hashable)
        4    0.000    0.000    0.001    0.000 base.py:652(_shallow_copy_with_infer)
        1    0.000    0.000    0.000    0.000 blocks.py:3336(<listcomp>)
       56    0.000    0.000    0.000    0.000 managers.py:1523(_block)
        1    0.000    0.000    0.013    0.013 expressions.py:7(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:923(uname)
        2    0.000    0.000    0.033    0.016 managers.py:1224(reindex_indexer)
       13    0.000    0.000    0.000    0.000 base.py:180(construct_from_string)
       15    0.000    0.000    0.000    0.000 managers.py:1585(internal_values)
        1    0.000    0.000    0.000    0.000 parsers.py:1366(__init__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:34(<module>)
       10    0.000    0.000    0.000    0.000 common.py:1619(is_bool_dtype)
       27    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
       69    0.000    0.000    0.000    0.000 blocks.py:239(mgr_locs)
        1    0.000    0.000    0.000    0.000 platform.py:533(win32_ver)
       12    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.000    0.000 common.py:219(<lambda>)
       78    0.000    0.000    0.000    0.000 managers.py:169(<genexpr>)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
       48    0.000    0.000    0.000    0.000 managers.py:236(items)
        1    0.000    0.000    0.005    0.005 managers.py:1837(_multi_blockify)
       22    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.002    0.001 base.py:5295(insert)
        7    0.000    0.000    0.001    0.000 managers.py:655(<listcomp>)
        1    0.000    0.000    0.000    0.000 parsers.py:956(_clean_options)
        1    0.000    0.000    0.000    0.000 utils.py:11(<module>)
        9    0.000    0.000    0.000    0.000 generic.py:3358(_clear_item_cache)
       19    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        4    0.000    0.000    0.000    0.000 enum.py:836(__and__)
        8    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        5    0.000    0.000    0.001    0.000 ElementTree.py:574(parse)
       46    0.000    0.000    0.000    0.000 common.py:214(classes_and_not_datetimelike)
        8    0.000    0.000    0.000    0.000 {built-in method pyexpat.ParserCreate}
       20    0.000    0.000    0.000    0.000 base.py:130(__setattr__)
        2    0.000    0.000    0.000    0.000 range.py:83(__new__)
       17    0.000    0.000    0.000    0.000 common.py:352(apply_if_callable)
       10    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 sheet.py:576(tidy_dimensions)
        5    0.000    0.000    0.113    0.023 strings.py:103(_na_map)
        1    0.000    0.000    0.000    0.000 parsers.py:900(_get_options_with_defaults)
        1    0.000    0.000    0.019    0.019 generic.py:4552(_reindex_with_indexers)
        4    0.000    0.000    0.000    0.000 base.py:634(_shallow_copy)
        2    0.000    0.000    0.000    0.000 ntpath.py:178(split)
        4    0.000    0.000    0.001    0.000 sre_parse.py:913(parse)
        1    0.000    0.000    0.166    0.166 construction.py:216(init_dict)
    88/44    0.000    0.000    0.000    0.000 necompiler.py:145(postorderWalk)
       12    0.000    0.000    0.000    0.000 xlsx.py:501(do_xf)
        9    0.000    0.000    0.000    0.000 generic.py:3279(_set_as_cached)
        3    0.000    0.000    0.005    0.002 <frozen importlib._bootstrap_external>:1040(create_module)
       15    0.000    0.000    0.000    0.000 series.py:562(_values)
       10    0.000    0.000    0.000    0.000 base.py:613(_get_attributes_dict)
       13    0.000    0.000    0.000    0.000 managers.py:1582(external_values)
       16    0.000    0.000    0.000    0.000 common.py:1163(is_datetime64_any_dtype)
        4    0.000    0.000    0.000    0.000 numeric.py:82(_shallow_copy)
        3    0.000    0.000    0.000    0.000 common.py:107(iterparse)
        1    0.000    0.000    0.001    0.001 common.py:301(_get_handle)
       27    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        1    0.000    0.000    0.001    0.001 base.py:5315(drop)
        1    0.000    0.000    0.001    0.001 ElementPath.py:59(<module>)
       33    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
       14    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 function_base.py:4640(append)
        5    0.000    0.000    0.013    0.003 strings.py:1926(_validate)
        5    0.000    0.000    0.000    0.000 missing.py:393(array_equivalent)
        1    0.000    0.000    0.013    0.013 managers.py:1901(_consolidate)
        1    0.000    0.000    0.010    0.010 cElementTree.py:7(<module>)
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       31    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       16    0.000    0.000    0.000    0.000 base.py:700(_reset_identity)
        8    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
        5    0.000    0.000    0.013    0.003 accessor.py:171(__get__)
       12    0.000    0.000    0.000    0.000 {pandas._libs.lib.values_from_object}
        3    0.000    0.000    0.075    0.025 strings.py:2712(replace)
        2    0.000    0.000    0.025    0.012 generic.py:5891(copy)
        1    0.000    0.000    0.002    0.002 parsers.py:801(__init__)
       20    0.000    0.000    0.000    0.000 cp437.py:14(decode)
        1    0.000    0.000    0.016    0.016 frame.py:3019(_getitem_bool_array)
        1    0.000    0.000    3.076    3.076 _base.py:824(parse)
        1    0.000    0.000    0.001    0.001 utils.py:100(_init_num_threads)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        8    0.000    0.000    0.000    0.000 generic.py:413(_get_axis_name)
        5    0.000    0.000    0.000    0.000 blocks.py:2873(should_store)
        1    0.000    0.000    0.000    0.000 expressions.py:73(_can_use_numexpr)
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:719(find_spec)
        5    0.000    0.000    0.001    0.000 common.py:97(parse)
        4    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
       52    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
        1    0.000    0.000    0.002    0.002 zipfile.py:1208(__init__)
        1    0.000    0.000    0.000    0.000 compdoc.py:11(<module>)
        2    0.000    0.000    0.000    0.000 xlsx.py:169(map_attributes)
        1    0.000    0.000    0.000    0.000 book.py:286(Book)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 necompiler.py:554(precompile)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1433(<setcomp>)
        1    0.000    0.000    0.000    0.000 base.py:885(take)
        8    0.000    0.000    0.000    0.000 frame.py:992(__len__)
       20    0.000    0.000    0.000    0.000 series.py:446(_set_subtyp)
       20    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        4    0.000    0.000    0.000    0.000 parse.py:412(urlsplit)
       23    0.000    0.000    0.000    0.000 cast.py:1264(construct_1d_ndarray_preserving_na)
        4    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
       10    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
        9    0.000    0.000    0.000    0.000 blocks.py:369(iget)
        1    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        2    0.000    0.000    0.024    0.012 managers.py:765(copy)
        2    0.000    0.000    0.000    0.000 generic.py:346(_construct_axes_from_arguments)
        3    0.000    0.000    0.000    0.000 ElementTree.py:624(getiterator)
      6/2    0.000    0.000    0.000    0.000 necompiler.py:158(expressionToAST)
        5    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
        2    0.000    0.000    0.023    0.011 _optional.py:52(import_optional_dependency)
       40    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
        2    0.000    0.000    0.000    0.000 functools.py:37(update_wrapper)
        6    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 common.py:1585(is_float_dtype)
        1    0.000    0.000   50.962   50.962 _xlrd.py:29(load_workbook)
    14/13    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        8    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
        3    0.000    0.000    0.000    0.000 parsers.py:1195(_is_potential_multi_index)
       49    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       28    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 xlsx.py:330(process_rels)
        2    0.000    0.000    0.000    0.000 numeric.py:47(__new__)
        9    0.000    0.000    0.013    0.001 managers.py:935(_consolidate_inplace)
       14    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 dtypes.py:1040(construct_from_string)
        2    0.000    0.000    0.001    0.000 base.py:4142(_coerce_scalar_to_index)
        6    0.000    0.000    0.000    0.000 managers.py:132(<listcomp>)
        1    0.000    0.000   54.049   54.049 _base.py:272(read_excel)
       65    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        2    0.000    0.000    0.000    0.000 numerictypes.py:602(find_common_type)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        9    0.000    0.000    0.000    0.000 common.py:1006(is_signed_integer_dtype)
        7    0.000    0.000    0.000    0.000 generic.py:3413(_check_setitem_copy)
        5    0.000    0.000    0.000    0.000 base.py:1012(_ndarray_values)
        5    0.000    0.000    0.118    0.024 strings.py:1833(wrapper)
       21    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 range.py:148(_simple_new)
        1    0.000    0.000    0.000    0.000 __init__.py:1267(_fixupParents)
        1    0.000    0.000    0.000    0.000 base.py:831(array)
        1    0.000    0.000    0.036    0.036 generic.py:3921(_drop_axis)
        1    0.000    0.000    0.002    0.002 expat.py:1(<module>)
        4    0.000    0.000    0.000    0.000 generic.py:400(_get_axis_number)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       25    0.000    0.000    0.000    0.000 managers.py:171(ndim)
        1    0.000    0.000    0.000    0.000 series.py:4054(_reduce)
        2    0.000    0.000    0.000    0.000 ntpath.py:75(join)
        1    0.000    0.000    0.035    0.035 frame.py:3957(reindex)
       17    0.000    0.000    0.000    0.000 necompiler.py:151(allOf)
       13    0.000    0.000    0.000    0.000 series.py:520(values)
        1    0.000    0.000    0.002    0.002 parsers.py:1133(_make_engine)
        4    0.000    0.000    0.000    0.000 dtypes.py:717(construct_from_string)
        1    0.000    0.000    0.000    0.000 zipfile.py:252(_EndRecData)
        8    0.000    0.000    0.000    0.000 os.py:744(encodekey)
       20    0.000    0.000    0.000    0.000 numerictypes.py:587(<listcomp>)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:446(__exit__)
        7    0.000    0.000    0.000    0.000 frame.py:3532(_ensure_valid_index)
       12    0.000    0.000    0.000    0.000 base.py:681(is_)
        1    0.000    0.000    0.036    0.036 generic.py:3883(drop)
      3/1    0.000    0.000    0.000    0.000 necompiler.py:188(typeCompileAst)
        3    0.000    0.000    0.000    0.000 ElementTree.py:1201(iterparse)
        5    0.000    0.000    0.000    0.000 abc.py:125(__new__)
        7    0.000    0.000    0.000    0.000 generic.py:5145(__finalize__)
        2    0.000    0.000    0.000    0.000 utils.py:148(detect_number_of_cores)
       38    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
        1    0.000    0.000    0.015    0.015 __init__.py:946(na_op)
        1    0.000    0.000    0.000    0.000 {built-in method numexpr.interpreter._set_vml_num_threads}
        1    0.000    0.000    0.000    0.000 necompiler.py:706(getExprNames)
        3    0.000    0.000    0.072    0.024 strings.py:476(str_replace)
        3    0.000    0.000    0.000    0.000 parsers.py:2846(_next_line)
        1    0.000    0.000    0.000    0.000 necompiler.py:607(NumExpr)
        6    0.000    0.000    0.000    0.000 common.py:862(is_dtype_equal)
       52    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 _methods.py:44(_any)
        1    0.000    0.000    0.001    0.001 expressions.py:99(_evaluate_numexpr)
       10    0.000    0.000    0.000    0.000 base.py:617(<dictcomp>)
        1    0.000    0.000    0.001    0.001 base.py:3364(reindex)
        1    0.000    0.000    0.000    0.000 cp437.py:33(getregentry)
       49    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       75    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 range.py:413(_shallow_copy)
        4    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
        8    0.000    0.000    0.000    0.000 managers.py:1907(<lambda>)
       14    0.000    0.000    0.000    0.000 ElementTree.py:1559(_default)
        4    0.000    0.000    0.000    0.000 sre_compile.py:598(_code)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:1693(ravel)
        1    0.000    0.000    0.001    0.001 series.py:323(_init_dict)
        1    0.000    0.000    0.000    0.000 xlsx.py:306(process_coreprops)
        2    0.000    0.000    0.000    0.000 necompiler.py:314(getInputOrder)
       19    0.000    0.000    0.000    0.000 _asarray.py:88(asanyarray)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.020    0.020 frame.py:3869(_reindex_index)
        8    0.000    0.000    0.000    0.000 zipfile.py:1935(_fpclose)
        1    0.000    0.000    0.010    0.010 frame.py:4479(reset_index)
        3    0.000    0.000    0.014    0.005 generic.py:5236(_protect_consolidate)
        7    0.000    0.000    0.000    0.000 zipfile.py:728(__init__)
        1    0.000    0.000    0.000    0.000 timemachine.py:10(<module>)
        1    0.000    0.000    0.004    0.004 common.py:7(<module>)
        3    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
        5    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
        1    0.000    0.000    0.000    0.000 book.py:562(__init__)
        5    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int64}
        1    0.000    0.000    0.000    0.000 numpy_.py:39(__init__)
        6    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:1185(__iter__)
        1    0.000    0.000    0.065    0.065 managers.py:1823(_simple_blockify)
        1    0.000    0.000    0.000    0.000 series.py:889(__array__)
        1    0.000    0.000    0.000    0.000 sheet.py:50(Sheet)
        2    0.000    0.000    0.042    0.021 strings.py:1852(wrapper)
        1    0.000    0.000    0.005    0.005 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 xlsx.py:558(process_rels)
        8    0.000    0.000    0.000    0.000 enum.py:284(__call__)
        3    0.000    0.000    0.000    0.000 generic.py:227(_validate_dtype)
       14    0.000    0.000    0.000    0.000 managers.py:342(<genexpr>)
        2    0.000    0.000    0.000    0.000 expressions.py:118(commonKind)
        2    0.000    0.000    0.000    0.000 contextlib.py:210(contextmanager)
        1    0.000    0.000    0.000    0.000 xldate.py:20(<module>)
        1    0.000    0.000    0.071    0.071 managers.py:1691(create_block_manager_from_arrays)
        3    0.000    0.000    0.014    0.005 generic.py:5249(f)
        4    0.000    0.000    0.000    0.000 managers.py:784(<lambda>)
        7    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x0000024713E52D38}
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        1    0.000    0.000    0.000    0.000 xlsx.py:231(make_name_access_maps)
        2    0.000    0.000    0.000    0.000 ElementTree.py:1273(_close_and_return_root)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 numeric.py:19(to_numeric)
        7    0.000    0.000    0.000    0.000 zipfile.py:758(close)
        1    0.000    0.000    0.002    0.002 parsers.py:2168(TextParser)
        1    0.000    0.000    0.006    0.006 cElementTree.py:3(<module>)
        9    0.000    0.000    0.000    0.000 necompiler.py:94(__init__)
        3    0.000    0.000    0.024    0.008 __init__.py:109(import_module)
        7    0.000    0.000    0.000    0.000 common.py:1063(is_unsigned_integer_dtype)
       17    0.000    0.000    0.000    0.000 xlsx.py:326(convert_filename)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        2    0.000    0.000    0.000    0.000 xlsx.py:348(do_defined_name)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
        4    0.000    0.000    0.000    0.000 base.py:784(view)
       11    0.000    0.000    0.000    0.000 managers.py:646(is_consolidated)
        7    0.000    0.000    0.000    0.000 zipfile.py:710(_get_decompressor)
        2    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.013    0.004 managers.py:919(consolidate)
        1    0.000    0.000    0.000    0.000 __init__.py:913(_construct_result)
        5    0.000    0.000    0.000    0.000 range.py:470(equals)
        1    0.000    0.000    0.000    0.000 common.py:264(index_labels_to_array)
        1    0.000    0.000    0.000    0.000 necompiler.py:409(optimizeTemporariesAllocation)
        4    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 common.py:126(_stringify_path)
        1    0.000    0.000    0.012    0.012 check.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 platform.py:754(_node)
        3    0.000    0.000    0.000    0.000 ElementTree.py:1251(__init__)
        3    0.000    0.000    0.000    0.000 _asarray.py:300(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1336(__init__)
        2    0.000    0.000    0.000    0.000 necompiler.py:368(assignLeafRegisters)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
        6    0.000    0.000    0.000    0.000 managers.py:325(__len__)
        1    0.000    0.000   50.973   50.973 _base.py:807(__init__)
        4    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        1    0.000    0.000   50.962   50.962 _base.py:345(__init__)
        1    0.000    0.000    0.000    0.000 xlsx.py:528(__init__)
        8    0.000    0.000    0.000    0.000 enum.py:526(__new__)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ravel)
        3    0.000    0.000    0.000    0.000 xlsx.py:74(augment_keys)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1048(exec_module)
        1    0.000    0.000    0.000    0.000 common.py:99(is_bool_indexer)
        1    0.000    0.000    0.001    0.001 base.py:5285(delete)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:437(__init__)
        5    0.000    0.000    0.001    0.000 ElementTree.py:1187(parse)
        6    0.000    0.000    0.000    0.000 expressions.py:401(__init__)
       56    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       10    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:441(__enter__)
        4    0.000    0.000    0.000    0.000 generic.py:185(_init_mgr)
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
        6    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.005    0.005 shape_base.py:224(vstack)
        1    0.000    0.000    0.000    0.000 generic.py:11699(logical_func)
        1    0.000    0.000    0.000    0.000 parsers.py:2226(count_empty_vals)
        4    0.000    0.000    0.000    0.000 generic.py:4497(<genexpr>)
        1    0.000    0.000    0.000    0.000 range.py:196(_int64index)
        2    0.000    0.000    0.000    0.000 config.py:83(_get_single_key)
        1    0.000    0.000    0.000    0.000 indexing.py:2377(check_bool_indexer)
       13    0.000    0.000    0.000    0.000 zipfile.py:456(_decodeExtra)
        2    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        2    0.000    0.000    0.000    0.000 {method 'findall' of 'xml.etree.ElementTree.Element' objects}
        8    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:55(_wrapfunc)
        1    0.000    0.000    0.000    0.000 __init__.py:1216(getLogger)
      6/2    0.000    0.000    0.000    0.000 necompiler.py:169(sigPerms)
        2    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        6    0.000    0.000    0.000    0.000 version.py:302(__init__)
        4    0.000    0.000    0.000    0.000 dtypes.py:866(construct_from_string)
        1    0.000    0.000    0.000    0.000 numpy_.py:122(__init__)
        4    0.000    0.000    0.000    0.000 range.py:181(_data)
        1    0.000    0.000    0.000    0.000 ntpath.py:450(normpath)
        1    0.000    0.000   54.049   54.049 _decorators.py:164(wrapper)
        1    0.000    0.000    0.000    0.000 nanops.py:239(_get_values)
        1    0.000    0.000    0.000    0.000 generic.py:689(_set_axis)
        1    0.000    0.000    0.017    0.017 xlsx.py:30(ensure_elementtree_imported)
        1    0.000    0.000    0.000    0.000 xlsx.py:472(__init__)
        8    0.000    0.000    0.000    0.000 os.py:738(check_str)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(append)
        2    0.000    0.000    0.000    0.000 expressions.py:90(func)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        3    0.000    0.000    0.024    0.008 <frozen importlib._bootstrap>:994(_gcd_import)
        3    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 __init__.py:122(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 utils.py:65(set_vml_num_threads)
        2    0.000    0.000    0.000    0.000 utils.py:196(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
        2    0.000    0.000    0.000    0.000 generic.py:430(_get_block_manager_axis)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:73(_wrapreduction)
        1    0.000    0.000    0.000    0.000 managers.py:175(set_axis)
       15    0.000    0.000    0.000    0.000 blocks.py:207(internal_values)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       12    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
       10    0.000    0.000    0.000    0.000 blocks.py:339(shape)
        1    0.000    0.000    0.001    0.001 ElementTree.py:36(_get_py3_cls)
        1    0.000    0.000    0.000    0.000 ElementTree.py:68(DefusedXMLParser)
        2    0.000    0.000    0.000    0.000 necompiler.py:535(getContext)
       10    0.000    0.000    0.000    0.000 base.py:4006(_internal_get_values)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(bincount)
        1    0.000    0.000    0.000    0.000 necompiler.py:724(getArguments)
        3    0.000    0.000    0.014    0.005 generic.py:5246(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 parsers.py:2504(_exclude_implicit_index)
       49    0.000    0.000    0.000    0.000 {method 'extend' of 'array.array' objects}
        1    0.000    0.000   54.049   54.049 inputs.py:12(read_data_excel)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:997(argsort)
        4    0.000    0.000    0.000    0.000 ntpath.py:287(expanduser)
        4    0.000    0.000    0.000    0.000 sre_parse.py:897(fix_flags)
        7    0.000    0.000    0.000    0.000 inference.py:120(is_iterator)
       51    0.000    0.000    0.000    0.000 parsers.py:2227(<genexpr>)
       14    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        3    0.000    0.000    0.000    0.000 typing.py:710(__instancecheck__)
        1    0.000    0.000    0.000    0.000 _validators.py:241(validate_axis_style_args)
        5    0.000    0.000    0.000    0.000 generic.py:426(_get_axis)
        1    0.000    0.000    0.000    0.000 xlsx.py:286(X12Book)
        5    0.000    0.000    0.000    0.000 range.py:342(dtype)
        7    0.000    0.000    0.000    0.000 zipfile.py:1426(getinfo)
        1    0.000    0.000    0.000    0.000 parsers.py:2517(<dictcomp>)
        1    0.000    0.000    1.191    1.191 parsers.py:2527(_convert_data)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        4    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(argsort)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
        1    0.000    0.000    0.000    0.000 {built-in method gc.get_referents}
        4    0.000    0.000    0.000    0.000 common.py:180(ensure_python_int)
        2    0.000    0.000    0.000    0.000 common.py:80(_is_url)
        4    0.000    0.000    0.000    0.000 common.py:98(_expand_user)
        1    0.000    0.000   50.973   50.973 _xlrd.py:11(__init__)
        3    0.000    0.000    0.000    0.000 ElementTree.py:1494(_setevents)
        8    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        2    0.000    0.000    0.000    0.000 config.py:553(_get_root)
       17    0.000    0.000    0.000    0.000 numeric.py:134(is_all_dates)
        1    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       21    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        4    0.000    0.000    0.000    0.000 blocks.py:235(fill_value)
       33    0.000    0.000    0.000    0.000 managers.py:1841(<lambda>)
        4    0.000    0.000    0.000    0.000 config.py:568(_get_deprecated_option)
        1    0.000    0.000    0.000    0.000 base.py:1884(is_all_dates)
        2    0.000    0.000    0.000    0.000 base.py:4404(identical)
        1    0.000    0.000    0.000    0.000 common.py:171(get_filepath_or_buffer)
        1    0.000    0.000    0.000    0.000 xlsx.py:596(do_dimension)
        1    0.000    0.000    0.000    0.000 ElementTree.py:124(Element)
        1    0.000    0.000    0.001    0.001 expressions.py:206(evaluate)
        2    0.000    0.000    0.000    0.000 expressions.py:183(operation)
        2    0.000    0.000    0.000    0.000 utils.py:200(__setitem__)
       12    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        3    0.000    0.000    0.000    0.000 base.py:729(__array__)
      9/3    0.000    0.000    0.000    0.000 necompiler.py:127(__hash__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:96(closegroup)
        3    0.000    0.000    0.000    0.000 typing.py:713(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 ElementTree.py:1235(IterParseIterator)
        1    0.000    0.000    0.000    0.000 utils.py:81(set_num_threads)
        3    0.000    0.000    0.000    0.000 {method 'iter' of 'xml.etree.ElementTree.Element' objects}
        2    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        8    0.000    0.000    0.000    0.000 base.py:747(dtype)
        1    0.000    0.000    0.000    0.000 generic.py:4540(_needs_reindex_multi)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:271(__subclasshook__)
       10    0.000    0.000    0.000    0.000 multiarray.py:145(concatenate)
       10    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 numeric.py:159(ones)
        1    0.000    0.000    0.000    0.000 __init__.py:892(_align_method_SERIES)
