 ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2527    0.007    0.000    0.013    0.000 managers.py:2002(_preprocess_slice_or_indexer)
     5053    0.007    0.000    0.249    0.000 <__array_function__ internals>:2(delete)
    27660    0.007    0.000    0.007    0.000 series.py:402(_constructor)
    10292    0.007    0.000    0.010    0.000 common.py:150(cast_scalar_indexer)
     5020    0.007    0.000    0.007    0.000 missing.py:151(dispatch_fill_zeros)
     2510    0.007    0.000    0.347    0.000 frame.py:7907(f)
     5036    0.007    0.000    0.012    0.000 common.py:1203(is_datetime64_ns_dtype)
    12552    0.007    0.000    0.010    0.000 _validators.py:231(validate_bool_kwarg)
     7582    0.007    0.000    0.008    0.000 range.py:470(equals)
     7530    0.007    0.000    0.079    0.000 blocks.py:188(is_categorical_astype)
     2526    0.007    0.000    1.820    0.001 missing.py:293(notna)
    17570    0.007    0.000    0.013    0.000 inference.py:353(<genexpr>)
     5053    0.007    0.000    0.015    0.000 <__array_function__ internals>:2(can_cast)
     2526    0.007    0.000    0.015    0.000 indexing.py:229(_has_valid_tuple)
     5036    0.007    0.000    0.054    0.000 nanops.py:196(_maybe_get_mask)
     7546    0.007    0.000    0.007    0.000 {method 'index' of 'range' objects}
    25168    0.007    0.000    0.007    0.000 {pandas._libs.lib.item_from_zerodim}
     2526    0.006    0.000    0.039    0.000 base.py:5196(slice_locs)
     5055    0.006    0.000    0.020    0.000 <__array_function__ internals>:2(copyto)
    15511    0.006    0.000    0.006    0.000 {method 'rpartition' of 'str' objects}
     2510    0.006    0.000    0.012    0.000 indexing.py:107(__call__)
    12619    0.006    0.000    0.046    0.000 _methods.py:47(_all)
     2510    0.006    0.000    0.189    0.000 managers.py:1881(_interleaved_dtype)
       16    0.006    0.000    2.178    0.136 _base.py:391(parse)
    15128    0.006    0.000    0.006    0.000 blocks.py:339(shape)
     5021    0.006    0.000    0.190    0.000 blocks.py:257(make_block)
        1    0.006    0.006    0.010    0.010 book.py:1383(unpack_SST_table)
     7562    0.006    0.000    0.014    0.000 indexing.py:2488(is_label_like)
     5020    0.006    0.000    0.017    0.000 expressions.py:182(_bool_arith_check)
    15088    0.006    0.000    0.006    0.000 {pandas._libs.algos.ensure_platform_int}
    15147    0.006    0.000    0.006    0.000 base.py:747(dtype)
    37786    0.006    0.000    0.006    0.000 {built-in method builtins.callable}
     2510    0.006    0.000    0.521    0.000 base.py:4804(get_indexer_for)
     7546    0.006    0.000    0.085    0.000 _methods.py:36(_sum)
     5020    0.006    0.000    0.011    0.000 expressions.py:172(_has_bool_dtype)
     2526    0.006    0.000    0.006    0.000 {built-in method _operator.inv}
    10122    0.006    0.000    0.006    0.000 common.py:741(condition)
     2526    0.006    0.000    0.046    0.000 base.py:4995(slice_indexer)
    10074    0.006    0.000    0.023    0.000 inference.py:246(is_array_like)
    20147    0.006    0.000    0.006    0.000 frame.py:380(_constructor)
     2510    0.006    0.000    0.760    0.000 indexing.py:150(_get_label)
     5038    0.006    0.000    0.006    0.000 managers.py:1060(value_getitem)
     5020    0.005    0.000    0.005    0.000 managers.py:1115(<genexpr>)
    12599    0.005    0.000    0.005    0.000 blocks.py:235(fill_value)
    15108    0.005    0.000    0.008    0.000 indexing.py:243(<genexpr>)
     5052    0.005    0.000    0.005    0.000 blocks.py:315(_slice)
     2510    0.005    0.000    0.049    0.000 base.py:3228(_convert_listlike_indexer)
     5039    0.005    0.000    0.007    0.000 missing.py:574(clean_reindex_fill_method)
     5055    0.005    0.000    0.022    0.000 generic.py:3358(_clear_item_cache)
     2526    0.005    0.000    0.030    0.000 range.py:196(_int64index)
     5039    0.005    0.000    0.011    0.000 frame.py:992(__len__)
    12582    0.005    0.000    0.005    0.000 function.py:42(__call__)
     5036    0.005    0.000    0.006    0.000 nanops.py:340(_na_ok_dtype)
     5100    0.005    0.000    0.012    0.000 common.py:1063(is_unsigned_integer_dtype)
     2510    0.005    0.000    0.015    0.000 base.py:1826(is_object)
     2526    0.005    0.000    0.043    0.000 common.py:814(is_datetimelike)
     5036    0.005    0.000    0.011    0.000 numpy_.py:165(__array__)
     5029    0.005    0.000    0.005    0.000 {method 'astype' of 'numpy.ndarray' objects}
     7530    0.005    0.000    0.006    0.000 inspect.py:72(isclass)
     2526    0.004    0.000    0.075    0.000 managers.py:749(<listcomp>)
     2510    0.004    0.000    0.004    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     2510    0.004    0.000    0.023    0.000 base.py:4297(_can_hold_identifiers_and_holds_name)
     2510    0.004    0.000    0.007    0.000 construction.py:263(prep_ndarray)
     5054    0.004    0.000    0.069    0.000 managers.py:784(<lambda>)
     2510    0.004    0.000    0.014    0.000 managers.py:671(is_datelike_mixed_type)
     5020    0.004    0.000    0.020    0.000 blocks.py:217(get_values)
     5036    0.004    0.000    0.012    0.000 common.py:1253(is_timedelta64_ns_dtype)
     2526    0.004    0.000    0.011    0.000 managers.py:1592(get_values)
     2526    0.004    0.000    0.009    0.000 generic.py:1883(__hash__)
     2510    0.004    0.000    0.009    0.000 __init__.py:104(_maybe_match_name)
    17655    0.004    0.000    0.004    0.000 {method 'lower' of 'str' objects}
     2526    0.004    0.000    0.007    0.000 managers.py:682(is_view)
    25100    0.004    0.000    0.004    0.000 managers.py:1606(_consolidate_inplace)
    12550    0.004    0.000    0.004    0.000 managers.py:1549(index)
     2510    0.004    0.000    0.023    0.000 fromnumeric.py:997(argsort)
     8055    0.004    0.000    0.004    0.000 {built-in method builtins.min}
     5039    0.004    0.000    0.062    0.000 base.py:1877(inferred_type)
     2526    0.004    0.000    0.011    0.000 generic.py:3319(_is_view)
     2510    0.004    0.000    0.014    0.000 indexing.py:826(_multi_take_opportunity)
     2526    0.004    0.000    0.018    0.000 generic.py:335(<dictcomp>)
     2526    0.004    0.000    0.024    0.000 generic.py:333(_construct_axes_dict)
     2510    0.004    0.000    0.005    0.000 blocks.py:3336(<listcomp>)
     5040    0.004    0.000    0.009    0.000 frame.py:3532(_ensure_valid_index)
     7546    0.004    0.000    0.005    0.000 base.py:5044(_maybe_cast_indexer)
     5028    0.004    0.000    0.004    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     2542    0.004    0.000    0.418    0.000 indexing.py:165(_slice)
       26    0.004    0.000    0.004    0.000 {pandas._libs.lib.maybe_convert_objects}
     2510    0.004    0.000    0.029    0.000 <__array_function__ internals>:2(argsort)
     5036    0.004    0.000    0.007    0.000 numeric.py:75(_maybe_cast_slice_bound)
    17592    0.004    0.000    0.004    0.000 {pandas._libs.lib.is_bool}
     2510    0.004    0.000    0.046    0.000 <__array_function__ internals>:2(vstack)
     5036    0.004    0.000    0.004    0.000 base.py:4118(_coerce_to_ndarray)
    15112    0.004    0.000    0.004    0.000 blocks.py:203(external_values)
       16    0.003    0.000    0.072    0.005 parsers.py:3178(_get_lines)
     7546    0.003    0.000    0.005    0.000 indexing.py:1759(_get_partial_string_timestamp_match_key)
     2510    0.003    0.000    0.006    0.000 construction.py:420(_get_axes)
     7530    0.003    0.000    0.033    0.000 cast.py:1158(<genexpr>)
     5061    0.003    0.000    0.003    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
     2510    0.003    0.000    0.003    0.000 range.py:342(dtype)
     2527    0.003    0.000    0.072    0.000 managers.py:785(<listcomp>)
     2510    0.003    0.000    0.114    0.000 generic.py:5278(<lambda>)
     2510    0.003    0.000    0.019    0.000 fromnumeric.py:55(_wrapfunc)
     2510    0.003    0.000    0.005    0.000 managers.py:1898(<listcomp>)
      671    0.003    0.000    0.003    0.000 {method 'extend' of 'list' objects}
     2510    0.003    0.000    0.122    0.000 generic.py:5276(_is_mixed_type)
     5020    0.003    0.000    0.009    0.000 cast.py:1144(<genexpr>)
    15096    0.003    0.000    0.003    0.000 base.py:1524(nlevels)
     2510    0.003    0.000    0.042    0.000 base.py:3265(_convert_arr_indexer)
    10117    0.003    0.000    0.003    0.000 {method 'upper' of 'str' objects}
     2510    0.003    0.000    0.003    0.000 base.py:1817(is_integer)
     5020    0.003    0.000    0.005    0.000 managers.py:675(<genexpr>)
     2510    0.003    0.000    0.111    0.000 managers.py:659(is_mixed_type)
        2    0.003    0.001    0.003    0.001 {method 'close' of 'mmap.mmap' objects}
     2510    0.003    0.000    0.003    0.000 base.py:1829(is_categorical)
     2510    0.003    0.000    0.016    0.000 generic.py:5288(<lambda>)
     2512    0.003    0.000    0.007    0.000 base.py:905(_assert_take_fillable)
     2512    0.003    0.000    0.003    0.000 numerictypes.py:654(<listcomp>)
       20    0.003    0.000    0.003    0.000 {built-in method marshal.loads}
     5320    0.003    0.000    0.003    0.000 {pandas._libs.algos.ensure_object}
     2510    0.003    0.000    0.024    0.000 generic.py:5286(_is_datelike_mixed_type)
     2526    0.003    0.000    0.013    0.000 series.py:596(_internal_get_values)
     5038    0.003    0.000    0.003    0.000 generic.py:3413(_check_setitem_copy)
     7530    0.003    0.000    0.003    0.000 cast.py:1147(<genexpr>)
     5020    0.002    0.000    0.008    0.000 indexing.py:841(<genexpr>)
    10062    0.002    0.000    0.002    0.000 multiarray.py:145(concatenate)
     2510    0.002    0.000    0.003    0.000 base.py:1871(holds_integer)
     2510    0.002    0.000    0.002    0.000 frame.py:8121(_get_agg_axis)
    10041    0.002    0.000    0.002    0.000 fromnumeric.py:2838(_prod_dispatcher)
     2510    0.002    0.000    0.010    0.000 __init__.py:1252(na_op)
     2510    0.002    0.000    0.005    0.000 shape_base.py:220(_vhstack_dispatcher)
      176    0.002    0.000    0.002    0.000 {pandas._libs.ops.maybe_convert_bool}
      192    0.002    0.000    0.171    0.001 parsers.py:1768(_infer_types)
     2526    0.002    0.000    0.002    0.000 blocks.py:178(is_view)
     5020    0.002    0.000    0.002    0.000 blocks.py:3309(_block_shape)
     5039    0.002    0.000    0.002    0.000 missing.py:75(clean_fill_method)
     5020    0.002    0.000    0.009    0.000 cast.py:1151(<genexpr>)
       16    0.002    0.000    0.445    0.028 parsers.py:1152(read)
     2526    0.002    0.000    0.002    0.000 range.py:236(start)
     2526    0.002    0.000    0.002    0.000 range.py:259(stop)
     2526    0.002    0.000    0.004    0.000 blocks.py:232(to_dense)
     2510    0.002    0.000    0.002    0.000 blocks.py:183(is_datelike)
     7530    0.002    0.000    0.002    0.000 base.py:717(ndim)
       20    0.002    0.000    0.002    0.000 {method 'read' of '_io.FileIO' objects}
     2512    0.002    0.000    0.003    0.000 generic.py:486(_info_axis)
     5036    0.002    0.000    0.002    0.000 nanops.py:173(_get_fill_value)
     2510    0.002    0.000    0.002    0.000 indexing.py:2475(is_nested_tuple)
     5020    0.002    0.000    0.007    0.000 cast.py:1153(<genexpr>)
      193    0.002    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
     5036    0.002    0.000    0.002    0.000 {method 'append' of 'pandas._libs.internals.BlockPlacement' objects}
       16    0.002    0.000    0.174    0.011 parsers.py:1685(_convert_to_ndarrays)
     2528    0.002    0.000    0.009    0.000 series.py:723(__len__)
     2526    0.002    0.000    0.002    0.000 blocks.py:304(__len__)
     2510    0.001    0.000    0.003    0.000 shape_base.py:209(_arrays_for_stack_dispatcher)
     5053    0.001    0.000    0.001    0.000 function_base.py:4214(_delete_dispatcher)
     2510    0.001    0.000    0.001    0.000 blocks.py:3337(<listcomp>)
     2511    0.001    0.000    0.002    0.000 base.py:5774(_ensure_has_len)
     7550    0.001    0.000    0.001    0.000 shape_base.py:79(_atleast_2d_dispatcher)
     5020    0.001    0.000    0.001    0.000 numeric.py:228(inferred_type)
     5037    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
        2    0.001    0.001    0.004    0.002 {pandas._libs.lib.map_infer_mask}
     2510    0.001    0.000    0.001    0.000 base.py:3305(_convert_list_indexer)
     5055    0.001    0.000    0.001    0.000 multiarray.py:1043(copyto)
     7531    0.001    0.000    0.001    0.000 blocks.py:741(_try_coerce_result)
     5020    0.001    0.000    0.002    0.000 strings.py:3237(<lambda>)
     2510    0.001    0.000    0.002    0.000 generic.py:82(__instancecheck__)
     2526    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
     5041    0.001    0.000    0.001    0.000 base.py:3923(_values)
     3049    0.001    0.000    0.003    0.000 {method 'decode' of 'bytes' objects}
     5053    0.001    0.000    0.001    0.000 multiarray.py:469(can_cast)
       17    0.001    0.000    0.035    0.002 managers.py:1726(form_blocks)
     5036    0.001    0.000    0.001    0.000 common.py:1281(<lambda>)
     5036    0.001    0.000    0.001    0.000 managers.py:1600(is_consolidated)
       16    0.001    0.000    0.346    0.022 parsers.py:2464(read)
     2526    0.001    0.000    0.001    0.000 range.py:282(step)
        1    0.001    0.001    0.001    0.001 {built-in method _imp.create_dynamic}
      112    0.001    0.000    0.002    0.000 formatting.py:697(handle_xf)
     2542    0.001    0.000    0.001    0.000 indexing.py:2493(need_slice)
        1    0.001    0.001    0.024    0.024 book.py:595(biff2_8_load)
     2510    0.001    0.000    0.001    0.000 range.py:346(is_unique)
     2510    0.001    0.000    0.001    0.000 fromnumeric.py:993(_argsort_dispatcher)
       55    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
        1    0.001    0.001    0.003    0.003 compdoc.py:84(__init__)
   266/24    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
     3049    0.001    0.000    0.003    0.000 timemachine.py:31(<lambda>)
     2510    0.001    0.000    0.001    0.000 __init__.py:1304(<lambda>)
       16    0.001    0.000    0.098    0.006 parsers.py:3105(_rows_to_cols)
      963    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
       16    0.001    0.000    0.018    0.001 parsers.py:2231(__init__)
        2    0.001    0.000    0.001    0.000 {method 'factorize' of 'pandas._libs.hashtable.StringHashTable' objects}
       17    0.001    0.000    0.041    0.002 construction.py:300(_homogenize)
      963    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
     4124    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
       16    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
       38    0.001    0.000    0.020    0.001 <frozen importlib._bootstrap>:882(_find_spec)
       16    0.000    0.000    0.001    0.000 parsers.py:2572(_infer_columns)
      887    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_16_le_decode}
       37    0.000    0.000    0.019    0.001 <frozen importlib._bootstrap_external>:1240(_get_spec)
     2510    0.000    0.000    0.000    0.000 indexing.py:873(_convert_for_reindex)
     2512    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
      672    0.000    0.000    0.001    0.000 biffh.py:239(upkbits)
    38/19    0.000    0.000    0.052    0.003 <frozen importlib._bootstrap>:978(_find_and_load)
       32    0.000    0.000    0.001    0.000 parsers.py:1538(_maybe_dedup_names)
        1    0.000    0.000    0.015    0.015 book.py:1197(parse_globals)
       17    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 parsers.py:900(_get_options_with_defaults)
      184    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
     2529    0.000    0.000    0.000    0.000 base.py:717(<lambda>)
       18    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
       16    0.000    0.000    0.000    0.000 sheet.py:576(tidy_dimensions)
        3    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
       48    0.000    0.000    0.000    0.000 parsers.py:1195(_is_potential_multi_index)
        1    0.000    0.000    0.001    0.001 ops.py:602(_aggregate)
       16    0.000    0.000    0.001    0.000 parsers.py:956(_clean_options)
      224    0.000    0.000    0.000    0.000 biffh.py:243(upkbitsL)
       16    0.000    0.000    0.000    0.000 sheet.py:319(__init__)
      979    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       16    0.000    0.000    0.000    0.000 parsers.py:1366(__init__)
       20    0.000    0.000    0.025    0.001 <frozen importlib._bootstrap_external>:793(get_code)
       16    0.000    0.000    2.178    0.136 _base.py:824(parse)
       77    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      216    0.000    0.000    0.001    0.000 managers.py:1857(_asarray_compat)
       48    0.000    0.000    0.000    0.000 parsers.py:2846(_next_line)
      887    0.000    0.000    0.001    0.000 utf_16_le.py:15(decode)
       50    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       16    0.000    0.000    0.020    0.001 parsers.py:801(__init__)
       16    0.000    0.000    0.096    0.006 construction.py:216(init_dict)
     1004    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
     1969    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       16    0.000    0.000    0.018    0.001 parsers.py:1133(_make_engine)
    38/19    0.000    0.000    0.051    0.003 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
        9    0.000    0.000    0.000    0.000 formatting.py:459(is_date_format_string)
       16    0.000    0.000    0.010    0.001 indexing.py:2090(_getitem_tuple)
       16    0.000    0.000    0.008    0.001 series.py:323(_init_dict)
        2    0.000    0.000    0.002    0.001 managers.py:1158(insert)
      240    0.000    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
       17    0.000    0.000    0.000    0.000 book.py:1266(getbof)
       18    0.000    0.000    0.000    0.000 range.py:83(__new__)
       17    0.000    0.000    0.002    0.000 managers.py:1837(_multi_blockify)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 sorting.py:135(decons_group_index)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        2    0.000    0.000    0.000    0.000 {built-in method io.open}
       17    0.000    0.000    0.002    0.000 generic.py:4266(reindex)
       16    0.000    0.000    0.015    0.001 common.py:301(_get_handle)
        1    0.000    0.000    0.000    0.000 {built-in method numexpr.interpreter._set_num_threads}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
        1    0.000    0.000    0.000    0.000 xlsx.py:6(<module>)
       32    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
       16    0.000    0.000    0.020    0.001 parsers.py:2168(TextParser)
       16    0.000    0.000    0.000    0.000 formula.py:752(evaluate_name_formula)
        1    0.000    0.000    0.000    0.000 biffh.py:5(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method nt._isdir}
      211    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       54    0.000    0.000    0.000    0.000 expressions.py:89(ophelper)
        1    0.000    0.000    0.000    0.000 {method 'get_labels_groupby' of 'pandas._libs.hashtable.Int64HashTable' objects}
       16    0.000    0.000    9.245    0.578 book.py:697(get_sheet)
       17    0.000    0.000    0.038    0.002 managers.py:1691(create_block_manager_from_arrays)
     22/3    0.000    0.000    0.036    0.012 <frozen importlib._bootstrap>:663(_load_unlocked)
        1    0.000    0.000    0.002    0.002 expressions.py:11(<module>)
       16    0.000    0.000    0.001    0.000 parsers.py:2504(_exclude_implicit_index)
       17    0.000    0.000    0.025    0.001 managers.py:1823(_simple_blockify)
       22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
       16    0.000    0.000    0.000    0.000 indexing.py:2041(_is_scalar_access)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       17    0.000    0.000    0.082    0.005 construction.py:69(arrays_to_mgr)
        2    0.000    0.000    0.003    0.002 algorithms.py:610(factorize)
       16    0.000    0.000    0.000    0.000 parsers.py:3394(_clean_na_values)
       19    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     20/3    0.000    0.000    0.036    0.012 <frozen importlib._bootstrap_external>:722(exec_module)
       16    0.000    0.000    0.174    0.011 parsers.py:2527(_convert_data)
       16    0.000    0.000    0.000    0.000 base.py:1185(__iter__)
      192    0.000    0.000    0.000    0.000 parsers.py:3546(_get_na_values)
      193    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
       34    0.000    0.000    0.000    0.000 book.py:667(get2bytes)
       18    0.000    0.000    0.001    0.000 re.py:271(_compile)
        3    0.000    0.000    0.000    0.000 sre_parse.py:469(_parse)
       16    0.000    0.000    0.000    0.000 book.py:943(handle_name)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       16    0.000    0.000    0.002    0.000 generic.py:11699(logical_func)
       16    0.000    0.000    0.000    0.000 indexing.py:276(_convert_slice_indexer)
       32    0.000    0.000    0.000    0.000 base.py:1884(is_all_dates)
        1    0.000    0.000    0.000    0.000 sorting.py:22(get_group_index)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
        1    0.000    0.000    0.000    0.000 formula.py:9(<module>)
       20    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
        6    0.000    0.000    0.000    0.000 version.py:307(parse)
       17    0.000    0.000    0.003    0.000 managers.py:175(set_axis)
       16    0.000    0.000    0.000    0.000 _xlrd.py:42(get_sheet_by_name)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
       37    0.000    0.000    0.019    0.001 <frozen importlib._bootstrap_external>:1272(find_spec)
       16    0.000    0.000    0.000    0.000 parsers.py:3041(_get_index_name)
        2    0.000    0.000    0.000    0.000 sre_compile.py:276(_optimize_charset)
        3    0.000    0.000    0.000    0.000 sre_parse.py:411(_parse_sub)
       82    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.004    0.004 book.py:5(<module>)
       16    0.000    0.000    0.005    0.000 generic.py:7386(notna)
        1    0.000    0.000    0.001    0.001 sheet.py:6(<module>)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(__exit__)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
       18    0.000    0.000    0.000    0.000 common.py:126(_stringify_path)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
     20/3    0.000    0.000    0.035    0.012 {built-in method builtins.exec}
        1    0.000    0.000    0.000    0.000 formatting.py:1013(xf_epilogue)
       17    0.000    0.000    0.003    0.000 generic.py:689(_set_axis)
       16    0.000    0.000    0.000    0.000 parsers.py:1874(_do_date_conversions)
   266/24    0.000    0.000    0.001    0.000 abc.py:141(__subclasscheck__)
       17    0.000    0.000    0.000    0.000 generic.py:346(_construct_axes_from_arguments)
       16    0.000    0.000    0.001    0.000 series.py:4218(reindex)
       38    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:147(__enter__)
        1    0.000    0.000    0.003    0.003 book.py:519(release_resources)
       16    0.000    0.000    0.000    0.000 base.py:3156(_convert_slice_indexer)
       16    0.000    0.000    0.000    0.000 book.py:468(sheet_by_name)
        1    0.000    0.000    0.000    0.000 formatting.py:9(<module>)
        1    0.000    0.000    0.006    0.006 ops.py:453(_cython_operation)
       17    0.000    0.000    0.001    0.000 base.py:4404(identical)
        4    0.000    0.000    0.000    0.000 function_base.py:4429(insert)
        2    0.000    0.000    0.000    0.000 frame.py:4629(_maybe_casted_values)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:855(__enter__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
       16    0.000    0.000    0.000    0.000 parsers.py:940(_check_file_or_buffer)
       34    0.000    0.000    0.001    0.000 generic.py:4497(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
        6    0.000    0.000    0.000    0.000 book.py:686(get_record_parts_conditional)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
       16    0.000    0.000    0.009    0.001 indexing.py:1300(_get_slice_axis)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
        1    0.000    0.000    0.000    0.000 book.py:1003(names_epilogue)
       16    0.000    0.000    0.000    0.000 parsers.py:2778(_check_for_bom)
       32    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
      216    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    9.286    9.286 book.py:70(open_workbook_xls)
        2    0.000    0.000    0.000    0.000 blocks.py:372(set)
       22    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     30/3    0.000    0.000    0.035    0.012 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
       16    0.000    0.000    0.000    0.000 parsers.py:1574(_make_index)
       26    0.000    0.000    0.000    0.000 biffh.py:262(unpack_unicode)
        2    0.000    0.000    0.000    0.000 index_tricks.py:318(__getitem__)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
       16    0.000    0.000    0.000    0.000 book.py:734(handle_boundsheet)
       16    0.000    0.000    0.000    0.000 parsers.py:3302(_process_date_conversion)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
       16    0.000    0.000    0.000    0.000 parsers.py:2517(<dictcomp>)
       36    0.000    0.000    0.000    0.000 common.py:180(ensure_python_int)
        1    0.000    0.000    0.000    0.000 formatting.py:686(fill_in_standard_formats)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      216    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       32    0.000    0.000    0.000    0.000 indexing.py:1996(_validate_key)
       24    0.000    0.000    0.004    0.000 construction.py:587(convert)
       35    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.002    0.002 frame.py:4479(reset_index)
        2    0.000    0.000    0.001    0.000 strings.py:1984(_wrap_result)
        1    0.000    0.000    0.000    0.000 {method 'put' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.005    0.000 series.py:4695(notna)
       96    0.000    0.000    0.000    0.000 parsers.py:1212(<genexpr>)
        1    0.000    0.000    0.000    0.000 grouper.py:431(_get_grouper)
       16    0.000    0.000    0.000    0.000 parsers.py:1342(_validate_parse_dates_arg)
        9    0.000    0.000    0.000    0.000 formatting.py:522(handle_format)
        1    0.000    0.000    0.009    0.009 __init__.py:4(<module>)
      192    0.000    0.000    0.000    0.000 parsers.py:2227(<genexpr>)
       27    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        2    0.000    0.000    0.000    0.000 managers.py:1995(_fast_count_smallints)
       16    0.000    0.000    0.000    0.000 formula.py:2130(rangename3d)
       20    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.024    0.024 __init__.py:22(<module>)
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
      160    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       16    0.000    0.000    0.001    0.000 nanops.py:405(nanany)
       37    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.gethostname}
       16    0.000    0.000    0.000    0.000 parsers.py:2529(_clean_mapping)
       16    0.000    0.000    0.000    0.000 parsers.py:2226(count_empty_vals)
       16    0.000    0.000    0.000    0.000 parsers.py:2665(<setcomp>)
        2    0.000    0.000    0.002    0.001 sorting.py:396(safe_sort)
        1    0.000    0.000    0.007    0.007 generic.py:134(_cython_agg_blocks)
